Category,ID,Latitude,Longitude,Date,MODIS_Tile,MYD13Q1_006_Line_Y_250m,MYD13Q1_006_Sample_X_250m,MYD13Q1_006__250m_16_days_EVI,MYD13Q1_006__250m_16_days_NDVI,MYD13Q1_006__250m_16_days_composite_day_of_the_year,MYD13Q1_006__250m_16_days_VI_Quality,MYD13Q1_006__250m_16_days_pixel_reliability,MYD13Q1_006__250m_16_days_VI_Quality_bitmask,MYD13Q1_006__250m_16_days_VI_Quality_MODLAND,MYD13Q1_006__250m_16_days_VI_Quality_MODLAND_Description,MYD13Q1_006__250m_16_days_VI_Quality_VI_Usefulness,MYD13Q1_006__250m_16_days_VI_Quality_VI_Usefulness_Description,MYD13Q1_006__250m_16_days_VI_Quality_Aerosol_Quantity,MYD13Q1_006__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MYD13Q1_006__250m_16_days_VI_Quality_Adjacent_cloud_detected,MYD13Q1_006__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MYD13Q1_006__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MYD13Q1_006__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MYD13Q1_006__250m_16_days_VI_Quality_Mixed_Clouds,MYD13Q1_006__250m_16_days_VI_Quality_Mixed_Clouds_Description,MYD13Q1_006__250m_16_days_VI_Quality_Land/Water_Mask,MYD13Q1_006__250m_16_days_VI_Quality_Land/Water_Mask_Description,MYD13Q1_006__250m_16_days_VI_Quality_Possible_snow/ice,MYD13Q1_006__250m_16_days_VI_Quality_Possible_snow/ice_Description,MYD13Q1_006__250m_16_days_VI_Quality_Possible_shadow,MYD13Q1_006__250m_16_days_VI_Quality_Possible_shadow_Description,MYD13Q1_006__250m_16_days_pixel_reliability_bitmask,MYD13Q1_006__250m_16_days_pixel_reliability_MODLAND,MYD13Q1_006__250m_16_days_pixel_reliability_MODLAND_Description
,Ne3,41.17967,-96.43965,2009-06-18,h10v04,4233.0,3559.0,0.695,0.8866,179.0,4160.0,0.0,0b0001000001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2009-07-04,h10v04,4233.0,3559.0,0.8477,0.9053,193.0,2181.0,1.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2009-07-20,h10v04,4233.0,3559.0,0.7435,0.9047,204.0,4160.0,0.0,0b0001000001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2009-08-05,h10v04,4233.0,3559.0,0.7155,0.8671,218.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2009-08-21,h10v04,4233.0,3559.0,0.5526,0.7905,241.0,4160.0,0.0,0b0001000001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2009-09-06,h10v04,4233.0,3559.0,0.2376,0.4775,263.0,2185.0,1.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2009-09-22,h10v04,4233.0,3559.0,0.1662,0.3068,280.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2009-10-08,h10v04,4233.0,3559.0,0.1545,0.3037,282.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2009-10-24,h10v04,4233.0,3559.0,0.1026,0.2272,305.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2009-11-09,h10v04,4233.0,3559.0,0.1472,0.2294,321.0,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2009-11-25,h10v04,4233.0,3559.0,0.115,0.206,339.0,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2009-12-11,h10v04,4233.0,3559.0,-0.0146,-0.0097,346.0,2062.0,3.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
,Ne3,41.17967,-96.43965,2009-12-27,h10v04,4233.0,3559.0,-0.0401,-0.0373,13.0,18453.0,2.0,0b0100100000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne3,41.17967,-96.43965,2010-01-09,h10v04,4233.0,3559.0,-0.0584,-0.0373,13.0,18449.0,2.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne3,41.17967,-96.43965,2010-01-25,h10v04,4233.0,3559.0,-0.0389,-0.0247,40.0,18445.0,2.0,0b0100100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne3,41.17967,-96.43965,2010-02-10,h10v04,4233.0,3559.0,-0.0226,-0.0148,55.0,18449.0,2.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne3,41.17967,-96.43965,2010-02-26,h10v04,4233.0,3559.0,-0.0265,-0.0172,58.0,18449.0,2.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne3,41.17967,-96.43965,2010-03-14,h10v04,4233.0,3559.0,0.1167,0.192,77.0,2181.0,1.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2010-03-30,h10v04,4233.0,3559.0,0.1468,0.2265,102.0,4229.0,1.0,0b0001000010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2010-04-15,h10v04,4233.0,3559.0,0.1353,0.2223,118.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2010-05-01,h10v04,4233.0,3559.0,0.1472,0.2274,125.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2010-05-17,h10v04,4233.0,3559.0,0.1663,0.237,148.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2010-06-02,h10v04,4233.0,3559.0,0.166,0.2511,157.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2010-06-18,h10v04,4233.0,3559.0,0.2201,0.3645,173.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2010-07-04,h10v04,4233.0,3559.0,0.4043,0.5745,191.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2010-07-20,h10v04,4233.0,3559.0,0.76,0.8376999,208.0,2116.0,1.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2010-08-05,h10v04,4233.0,3559.0,0.7675,0.9249,223.0,4160.0,0.0,0b0001000001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2010-08-21,h10v04,4233.0,3559.0,0.786,0.922,237.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2010-09-06,h10v04,4233.0,3559.0,0.7093,0.8448,255.0,4160.0,0.0,0b0001000001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2010-09-22,h10v04,4233.0,3559.0,0.2341,0.4426,269.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2010-10-08,h10v04,4233.0,3559.0,0.1784,0.2699,287.0,4160.0,0.0,0b0001000001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2010-10-24,h10v04,4233.0,3559.0,0.167,0.2588,301.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2010-11-09,h10v04,4233.0,3559.0,0.2073,0.2377,315.0,2118.0,3.0,0b0000100001000110,0b10,"Pixel produced, but most probably cloudy",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
,Ne3,41.17967,-96.43965,2010-11-25,h10v04,4233.0,3559.0,0.1325,0.2078,335.0,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2010-12-11,h10v04,4233.0,3559.0,0.1603,0.1982,348.0,3558.0,3.0,0b0000110111100110,0b10,"Pixel produced, but most probably cloudy",0b1001,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
,Ne3,41.17967,-96.43965,2010-12-27,h10v04,4233.0,3559.0,0.1909,0.2787,364.0,2124.0,1.0,0b0000100001001100,0b00,VI produced with good quality,0b0011,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2011-01-09,h10v04,4233.0,3559.0,-0.0447,-0.028,23.0,18449.0,2.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne3,41.17967,-96.43965,2011-01-25,h10v04,4233.0,3559.0,-0.0543,-0.0351,35.0,18453.0,2.0,0b0100100000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne3,41.17967,-96.43965,2011-02-10,h10v04,4233.0,3559.0,0.1338,0.2441,48.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-02-26,h10v04,4233.0,3559.0,0.1162,0.1945,64.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-03-14,h10v04,4233.0,3559.0,0.1203,0.192,73.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-03-30,h10v04,4233.0,3559.0,0.121,0.1937,96.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-04-15,h10v04,4233.0,3559.0,0.1582,0.2393,114.0,4229.0,1.0,0b0001000010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2011-05-01,h10v04,4233.0,3559.0,0.1493,0.2425,128.0,2181.0,1.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2011-05-17,h10v04,4233.0,3559.0,0.1775,0.2718,151.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-06-02,h10v04,4233.0,3559.0,0.2588,0.3644,167.0,4229.0,1.0,0b0001000010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2011-06-18,h10v04,4233.0,3559.0,0.2761,0.4336,169.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-07-04,h10v04,4233.0,3559.0,0.5294,0.7411,185.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-07-20,h10v04,4233.0,3559.0,0.6375,0.8323,201.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-08-05,h10v04,4233.0,3559.0,0.6269,0.8567,224.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-08-21,h10v04,4233.0,3559.0,0.589,0.8052,240.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-09-06,h10v04,4233.0,3559.0,0.4367,0.7235,249.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-09-22,h10v04,4233.0,3559.0,0.1402,0.3336,272.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-10-08,h10v04,4233.0,3559.0,0.1444,0.2818,288.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-10-24,h10v04,4233.0,3559.0,0.1642,0.249,304.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-11-09,h10v04,4233.0,3559.0,0.157,0.2408,313.0,4164.0,0.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2011-11-25,h10v04,4233.0,3559.0,0.0054,0.0033,344.0,18453.0,2.0,0b0100100000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne3,41.17967,-96.43965,2011-12-11,h10v04,4233.0,3559.0,0.1773,0.2594,351.0,2189.0,1.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2011-12-27,h10v04,4233.0,3559.0,0.1349,0.2122,5.0,3158.0,3.0,0b0000110001010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
,Ne3,41.17967,-96.43965,2012-01-09,h10v04,4233.0,3559.0,0.1334,0.2045,19.0,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2012-01-25,h10v04,4233.0,3559.0,0.1381,0.2136,28.0,4164.0,0.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2012-02-10,h10v04,4233.0,3559.0,-0.0472,-0.031,42.0,18445.0,2.0,0b0100100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne3,41.17967,-96.43965,2012-02-26,h10v04,4233.0,3559.0,0.1513,0.1968,58.0,3150.0,3.0,0b0000110001001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
,Ne3,41.17967,-96.43965,2012-03-13,h10v04,4233.0,3559.0,0.1247,0.2025,76.0,2181.0,1.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2012-03-29,h10v04,4233.0,3559.0,0.1411,0.2312,99.0,2181.0,1.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2012-04-14,h10v04,4233.0,3559.0,0.1439,0.2376,108.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2012-04-30,h10v04,4233.0,3559.0,0.1524,0.2338,131.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
